,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
2472,9113,privé,uhuru,latin philo,FD,NORD-KIVU,H,61.0,22,62.9666671753,G,G,3.0,C
2476,9297,privé,uhuru,latin philo,FD,NORD-KIVU,H,61.0,21,70.9333318074,C,G,3.0,C
2478,9373,privé,uhuru,commmerciale et adm,FD,SUD-KIVU,H,58.0,25,42.0,G,A,1.0,G
2485,10056,privé,uhuru,sociale,FD,NORD-KIVU,H,50.0,21,56.6499996185,G,G,2.0,G
2491,11352,privé,uhuru,commmerciale et adm,FD,NORD-KIVU,H,55.0,21,58.5999984741,G,G,1.0,G
2503,4853,privé,espoir1,pedagogie,FD,SUD-KIVU,H,59.0,29,64.1000003815,G,G,2.0,G
2509,9075,privé,espoir1,pedagogie,FD,SUD-KIVU,H,58.0,23,55.3333333333,G,G,3.0,G
2514,4840,catholique,bahati,sociale,FD,NORD-KIVU,H,58.0,29,69.3499984741,D,G,2.0,D
2519,11794,privé,bahati,pedagogie,FD,SUD-KIVU,H,55.0,20,55.2000007629,G,G,1.0,G
2540,7752,publique,de goma,pedagogie,FD,NORD-KIVU,H,51.0,34,72.5249996185,B,G,4.0,A
2544,8613,publique,de goma,pedagogie,FD,NORD-KIVU,H,54.0,27,63.2000007629,G,G,3.0,G
2567,11705,publique,de goma,pedagogie,FD,NORD-KIVU,H,50.0,22,42.0,G,A,1.0,G
2584,4656,protestant,maranatha,bio-chimie,FD,NORD-KIVU,H,59.0,27,57.1499996185,G,G,2.0,D
2586,4897,protestant,maranatha,pedagogie,FD,NORD-KIVU,H,53.0,28,59.7000007629,G,G,3.0,G
2592,7708,protestant,maranatha,commmerciale et adm,FD,NORD-KIVU,H,62.0,24,69.6749992371,D,G,4.0,A
2593,8179,protestant,maranatha,pedagogie,FD,NORD-KIVU,H,50.0,22,72.0750007629,D,G,4.0,A
2594,8273,protestant,maranatha,commmerciale et adm,FD,NORD-KIVU,F,60.0,24,59.3000005086,G,G,3.0,C
2602,8970,protestant,maranatha,pedagogie,FD,NORD-KIVU,F,58.0,23,60.9666671753,G,G,3.0,G
2604,8985,protestant,maranatha,pedagogie,FD,NORD-KIVU,F,60.0,22,58.1333325704,G,G,3.0,C
2605,9020,protestant,maranatha,pedagogie,FD,NORD-KIVU,H,56.0,24,63.200000763,G,G,3.0,G
2609,9182,protestant,maranatha,pedagogie,FD,NORD-KIVU,F,60.0,24,57.0333328247,G,G,3.0,G
2616,10041,protestant,maranatha,bio-chimie,FD,NORD-KIVU,H,55.0,21,57.8500003815,G,G,2.0,G
2626,10657,protestant,maranatha,pedagogie,FD,NORD-KIVU,F,53.0,22,57.5499992371,G,G,2.0,G
2627,10741,protestant,maranatha,pedagogie,FD,NORD-KIVU,F,51.0,22,53.8999996185,G,G,2.0,G
2667,3770,publique,muhini,sociale,FD,SUD-KIVU,F,56.0,29,62.0999984741,G,G,1.0,G
2672,4969,publique,muhini,commmerciale et adm,FD,SUD-KIVU,F,63.0,25,70.5999984741,A,G,1.0,A
2677,7833,publique,muhini,sociale,FD,NORD-KIVU,F,55.0,28,44.0,G,A,1.0,G
2683,8977,publique,muhini,pedagogie,FD,SUD-KIVU,H,61.0,30,62.4500007629,G,G,2.0,G
2690,9839,publique,muhini,sociale,FD,NORD-KIVU,F,53.0,24,58.3999996185,G,G,2.0,G
2691,9895,publique,muhini,commerciale informatique,FD,SUD-KIVU,H,60.0,27,55.7999992371,G,D,2.0,D
2692,9897,publique,muhini,pedagogie,FD,SUD-KIVU,H,50.0,21,55.6499996185,G,G,2.0,G
2693,9923,publique,muhini,pedagogie,FD,NORD-KIVU,F,53.0,22,56.0,G,G,2.0,G
2694,9970,publique,muhini,sociale,FD,NORD-KIVU,F,50.0,22,54.4000015259,G,G,1.0,G
2697,10404,publique,muhini,pedagogie,FD,NORD-KIVU,H,56.0,23,54.75,G,G,2.0,G
2702,10716,publique,muhini,pedagogie,FD,NORD-KIVU,H,52.0,24,44.0,G,A,1.0,G
2705,11440,publique,muhini,pedagogie,FD,NORD-KIVU,H,52.0,23,43.0,G,A,1.0,G
2713,11420,privé,shaloom,sociale,FD,SUD-KIVU,H,64.0,20,65.1999969482,G,G,1.0,A
2716,8905,catholique,ziwa kivu,agrecole,FD,NORD-KIVU,H,61.0,27,68.5,D,G,2.0,D
2723,8307,musulman,mikeno islamique,commmerciale et adm,FD,NORD-KIVU,H,50.0,25,63.7999992371,G,G,2.0,A
2729,9507,musulman,mikeno islamique,sociale,FD,NORD-KIVU,H,52.0,25,47.75,G,A,2.0,G
2730,9845,musulman,mikeno islamique,commmerciale et adm,FD,NORD-KIVU,F,51.0,19,63.4499988556,G,G,2.0,D
2733,9937,musulman,mikeno islamique,commmerciale et adm,FD,NORD-KIVU,H,52.0,23,47.7000007629,G,D,2.0,G
2742,11738,musulman,mikeno islamique,sociale,FD,NORD-KIVU,H,50.0,23,46.0,G,A,1.0,G
2745,7779,protestant,totoro,pedagogie,FD,NORD-KIVU,H,63.0,25,57.0999984741,G,G,1.0,G
2748,9025,protestant,totoro,sociale,FD,NORD-KIVU,H,52.0,24,54.933333079,G,G,3.0,G
2754,9985,protestant,totoro,pedagogie,FD,NORD-KIVU,H,60.0,23,59.4000015259,G,G,2.0,G
2755,10475,protestant,totoro,latin philo,FD,NORD-KIVU,H,54.0,22,52.6000003815,G,D,2.0,G
2765,10884,privé,savana,latin philo,FD,NORD-KIVU,F,51.0,21,42.0,G,A,1.0,G
2766,11516,privé,savana,bio-chimie,FD,NORD-KIVU,F,56.0,19,62.0,G,G,1.0,G
2767,7738,catholique,lwanga bobandana,pedagogie,FD,SUD-KIVU,F,52.0,26,59.5333340963,G,G,3.0,G
2768,7755,catholique,lwanga bobandana,pedagogie,FD,NORD-KIVU,H,51.0,26,45.0,G,A,1.0,G
2769,11617,catholique,lwanga bobandana,pedagogie,FD,NORD-KIVU,H,50.0,57,65.5,G,G,1.0,A
2777,10301,catholique,bemba gombo,sociale,FD,NORD-KIVU,F,58.0,20,67.2999992371,G,G,2.0,A
2783,12004,catholique,bemba gombo,sociale,FD,NORD-KIVU,H,62.0,21,60.0,G,G,1.0,A
2785,5138,protestant,sayuni,pedagogie,FD,NORD-KIVU,H,59.0,27,61.0999984741,G,G,1.0,G
2795,9313,protestant,sayuni,sociale,FD,NORD-KIVU,F,54.0,24,49.0,G,A,1.0,G
2804,10748,protestant,sayuni,sociale,FD,NORD-KIVU,F,54.0,21,57.7000007629,G,G,2.0,A
2805,11661,protestant,sayuni,sociale,FD,NORD-KIVU,F,54.0,21,57.0999984741,G,G,1.0,A
2809,7834,privé,kalimabenge,commmerciale et adm,FD,SUD-KIVU,H,56.0,28,56.0,G,E,3.0,G
2810,12224,privé,kalimabenge,sociale,FD,SUD-KIVU,H,50.0,27,62.0999984741,G,G,1.0,G
2823,4923,catholique,amani,bio-chimie,FD,NORD-KIVU,F,58.0,25,65.2333348592,E,G,3.0,E
2829,6386,catholique,amani,bio-chimie,FD,NORD-KIVU,F,65.0,25,64.1250019074,D,F,4.0,D
2884,4750,publique,kasali,latin philo,FD,SUD-KIVU,H,53.0,29,64.3000011445,G,G,2.0,A
2890,7821,publique,kasali,pedagogie,FD,SUD-KIVU,H,59.0,29,66.5750007629,G,G,4.0,D
2892,9722,publique,kasali,latin philo,FD,SUD-KIVU,H,56.0,23,62.4499988555,G,G,2.0,D
2897,4874,publique,de bukavu,latin philo,FD,NORD-KIVU,H,60.0,27,64.8000030518,G,G,1.0,G
2900,8166,publique,de bukavu,latin philo,FD,SUD-KIVU,F,56.0,24,61.8000005086,G,G,3.0,C
2902,9146,publique,de bukavu,pedagogie,FD,SUD-KIVU,F,60.0,23,47.9000015259,G,A,1.0,G
2904,9583,publique,de bukavu,pedagogie,FD,SUD-KIVU,F,50.0,31,59.3999996185,G,G,2.0,G
2905,9816,publique,de bukavu,bio-chimie,FD,SUD-KIVU,H,52.0,21,45.0,G,A,2.0,G
2908,10438,publique,de bukavu,pedagogie,FD,SUD-KIVU,F,51.0,24,53.0,G,G,1.0,G
2909,10910,publique,de bukavu,latin philo,FD,SUD-KIVU,F,52.0,26,58.0,G,G,2.0,D
2910,12050,privé,de bukavu,latin philo,FD,SUD-KIVU,H,59.0,21,63.7000007629,G,G,1.0,A
2916,10834,catholique,weza,pedagogie,FD,SUD-KIVU,H,51.0,23,55.1499996185,G,G,2.0,G
2924,4680,protestant,kyeshero,pedagogie,FD,NORD-KIVU,H,52.0,26,63.2999992371,G,G,2.0,D
2932,5042,protestant,kyeshero,pedagogie,FD,NORD-KIVU,F,51.0,30,58.0999984741,G,G,1.0,G
2947,7750,protestant,kyeshero,bio-chimie,FD,NORD-KIVU,H,51.0,25,59.3999989827,G,G,3.0,E
2957,8706,protestant,kyeshero,pedagogie,FD,NORD-KIVU,F,57.0,24,57.2666664124,G,G,3.0,G
2959,8863,protestant,kyeshero,mec gene,FD,NORD-KIVU,H,52.0,26,54.566666921,G,E,3.0,G
2985,10773,protestant,kyeshero,elec indust,FD,NORD-KIVU,H,56.0,30,58.6000003815,G,G,2.0,G
3014,215,protestant,vungi,math-physique,FD,NORD-KIVU,F,58.0,38,63.0999984741,G,G,1.0,G
3016,8340,protestant,vungi,math-physique,FD,NORD-KIVU,H,51.0,27,59.9999987284,G,G,3.0,G
3022,4041,catholique,saint andre,pedagogie,FD,SUD-KIVU,F,51.0,28,58.7999992371,G,G,1.0,G
3034,11910,privé,saint andre,pedagogie,FD,NORD-KIVU,F,51.0,21,42.0,G,A,1.0,G
3036,4515,privé,aigle de dieu,latin philo,FD,ORIENTALE,F,51.0,28,59.8500003815,G,G,2.0,G
3037,4835,privé,aigle de dieu,latin philo,FD,ORIENTALE,H,50.0,30,49.0,G,A,1.0,G
3049,12170,privé,neema kwetu,sociale,FD,SUD-KIVU,F,58.0,21,42.0,G,A,1.0,G
3072,8583,catholique,alfajiri,latin philo,FD,SUD-KIVU,F,66.0,25,69.1333363851,E,G,3.0,C
3075,9133,catholique,alfajiri,latin philo,FD,SUD-KIVU,H,64.0,22,61.066666921,G,G,3.0,G
3077,9783,catholique,alfajiri,latin philo,FD,NORD-KIVU,H,54.0,25,61.4499988555,G,G,2.0,A
3078,9793,catholique,alfajiri,latin philo,FD,SUD-KIVU,F,57.0,27,62.5,G,G,2.0,A
3089,7965,publique,tuungane,pedagogie,FD,NORD-KIVU,H,53.0,29,53.2666664124,G,E,3.0,G
3091,8434,publique,tuungane,sociale,FD,MANIEMA,H,50.0,26,53.7666664124,G,C,3.0,G
3093,9429,publique,tuungane,sociale,FD,MANIEMA,H,53.0,27,58.6499996185,G,G,2.0,G
3097,10328,publique,tuungane,pedagogie,FD,NORD-KIVU,F,60.0,21,56.4000015259,G,G,2.0,G
3098,11409,publique,tuungane,commmerciale et adm,FD,NORD-KIVU,H,54.0,21,63.7999992371,G,G,1.0,G
3100,11680,publique,tuungane,pedagogie,FD,NORD-KIVU,H,56.0,23,56.7000007629,G,G,1.0,G
3101,12136,privé,tuungane,sociale,FD,NORD-KIVU,H,51.0,22,49.0,G,A,1.0,G
3104,4677,protestant,kashenda,sociale,FD,NORD-KIVU,H,57.0,31,65.3000030518,G,G,2.0,A
3107,6363,protestant,kashenda,sociale,FD,NORD-KIVU,H,52.0,28,60.75,G,G,2.0,G
3110,8454,protestant,kashenda,latin philo,FD,NORD-KIVU,H,54.0,24,57.066666921,G,G,3.0,G
3113,10013,protestant,kashenda,pedagogie,FD,NORD-KIVU,H,75.0,27,71.8500022888,A,G,2.0,A
3116,11890,publique,kashenda,pedagogie,FD,NORD-KIVU,H,52.0,33,56.0999984741,G,G,1.0,G
3117,12144,protestant,kashenda,latin philo,FD,KATANGA,H,61.0,30,59.0999984741,G,G,1.0,G
3118,12202,publique,kashenda,sociale,FD,NORD-KIVU,H,60.0,19,54.7999992371,G,G,1.0,G
3121,3629,protestant,faraja,pedagogie,FD,NORD-KIVU,H,54.0,30,62.0999984741,G,G,1.0,A
3124,4137,protestant,faraja,pedagogie,FD,NORD-KIVU,H,54.0,28,65.0,G,G,1.0,A
3132,4715,protestant,faraja,pedagogie,FD,NORD-KIVU,F,53.0,38,68.3500022888,D,G,2.0,A
3143,6472,protestant,faraja,bio-chimie,FD,NORD-KIVU,H,57.0,23,67.3500022888,G,G,2.0,G
3165,8917,protestant,faraja,bio-chimie,FD,NORD-KIVU,F,50.0,22,60.1666666667,G,G,3.0,G
3175,9665,protestant,faraja,bio-chimie,FD,NORD-KIVU,H,51.0,22,55.5999984741,G,G,3.0,G
3199,10805,protestant,faraja,pedagogie,FD,NORD-KIVU,H,55.0,24,48.0,G,A,1.0,G
3216,12199,protestant,faraja,commerciale informatique,FD,NORD-KIVU,H,58.0,21,62.2999992371,G,G,1.0,G
3217,10658,privé,savana school,bio-chimie,FD,NORD-KIVU,H,61.0,24,40.0,G,A,1.0,G
3218,11825,privé,savana school,latin philo,FD,NORD-KIVU,H,60.0,21,68.3000030518,G,G,1.0,A
3221,6684,publique,zawadi ya raisi,commmerciale et adm,FD,SUD-KIVU,H,51.0,26,61.3000011444,G,G,2.0,G
3222,7057,publique,zawadi ya raisi,pedagogie,FD,SUD-KIVU,H,59.0,26,66.0250015259,F,G,4.0,B
3223,7791,publique,zawadi ya raisi,sociale,FD,SUD-KIVU,H,54.0,26,62.7750005722,G,G,4.0,D
3228,11535,publique,zawadi ya raisi,sociale,FD,SUD-KIVU,H,57.0,30,69.1999969482,G,G,1.0,G
3232,9203,privé,eistein ujuzi,pedagogie,FD,NORD-KIVU,H,57.0,24,56.5,G,G,3.0,G
3235,10362,privé,eistein ujuzi,pedagogie,FD,NORD-KIVU,F,51.0,22,48.25,G,D,2.0,G
3239,10094,protestant,mapendo,sociale,FD,NORD-KIVU,H,51.0,23,63.0999984741,G,G,2.0,D
3243,11399,privé,shalom,sociale,FD,SUD-KIVU,F,51.0,21,56.5,G,G,1.0,G
3247,4274,catholique,epsk/fomulac,pedagogie,FD,SUD-KIVU,H,50.0,30,67.8000030518,G,G,1.0,G
3265,7740,catholique,anuarite,latin philo,FD,ORIENTALE,F,53.0,23,61.5333340963,G,G,3.0,E
3285,11763,catholique,anuarite,pedagogie,FD,NORD-KIVU,H,61.0,23,60.7999992371,G,G,1.0,G
3294,11973,catholique,anuarite,pedagogie,FD,NORD-KIVU,F,51.0,20,55.2999992371,G,G,1.0,G
3305,6633,privé,la fontaine,commmerciale et adm,FD,SUD-KIVU,H,55.0,27,60.0,G,G,2.0,G
3311,8936,privé,la fontaine,pedagogie,FD,NORD-KIVU,H,57.0,29,55.633333842,G,E,3.0,G
3313,9256,privé,la fontaine,sociale,FD,NORD-KIVU,F,51.0,23,47.0,G,A,1.0,G
3314,9759,privé,la fontaine,pedagogie,FD,NORD-KIVU,H,66.0,24,57.6666666667,G,G,3.0,G
3315,10225,privé,la fontaine,latin philo,FD,SUD-KIVU,H,52.0,22,51.25,G,D,2.0,G
3317,10654,privé,la fontaine,sociale,FD,NORD-KIVU,F,53.0,23,58.0,G,G,2.0,A
3321,11445,privé,la fontaine,latin philo,FD,NORD-KIVU,F,57.0,19,41.0,G,A,1.0,G
3324,645,privé,tupendane fec,latin philo,FD,KATANGA,H,53.0,37,50.7000007629,G,D,2.0,G
3326,9888,privé,tupendane fec,pedagogie,FD,NORD-KIVU,H,52.0,24,58.7000007629,G,G,1.0,G
3329,10450,protestant,amina,sociale,FD,NORD-KIVU,H,58.0,22,65.0999984741,G,G,2.0,D
3334,4039,autodidacte,autodidacte,pedagogie,FD,NORD-KIVU,H,60.0,29,63.0999984741,G,G,1.0,A
3336,6665,autodidacte,autodidacte,pedagogie,FD,SUD-KIVU,H,52.0,29,43.0,G,A,1.0,G
3337,7747,autodidacte,autodidacte,pedagogie,FD,SUD-KIVU,H,60.0,25,60.0999997457,G,G,3.0,E
3345,8564,autodidacte,autodidacte,pedagogie,FD,NORD-KIVU,H,61.0,27,47.0,G,A,1.0,G
3346,8571,autodidacte,autodidacte,latin philo,FD,NORD-KIVU,H,51.0,29,59.6000003815,G,G,2.0,A
3353,8921,autodidacte,autodidacte,latin philo,FD,NORD-KIVU,H,68.0,44,60.0999997457,G,G,3.0,G
3355,9218,autodidacte,autodidacte,pedagogie,FD,NORD-KIVU,F,57.0,24,52.9000015259,G,D,2.0,G
3356,9234,autodidacte,autodidacte,pedagogie,FD,NORD-KIVU,F,52.0,24,55.75,G,D,2.0,G
3360,9370,autodidacte,autodidacte,sociale,FD,NORD-KIVU,H,56.0,27,45.0,G,A,1.0,G
3361,9397,autodidacte,autodidacte,pedagogie,FD,NORD-KIVU,H,54.0,24,50.7999992371,G,A,1.0,G
3367,10410,autodidacte,autodidacte,pedagogie,FD,SUD-KIVU,H,60.0,22,46.0,G,A,1.0,G
3373,10881,autodidacte,autodidacte,pedagogie,FD,SUD-KIVU,H,62.0,29,58.75,G,G,2.0,D
3374,11245,autodidacte,autodidacte,sociale,FD,NORD-KIVU,F,52.0,20,60.5999984741,G,G,1.0,A
3375,11373,publique,autodidacte,pedagogie,FD,SUD-KIVU,H,64.0,19,60.5999984741,G,G,1.0,A
3407,12131,privé,icl,pedagogie,FD,NORD-KIVU,F,58.0,23,51.7000007629,G,A,1.0,G
3409,6941,catholique,pain de vie,commmerciale et adm,FD,KASAI ORIENTAL,F,52.0,30,61.8999996185,G,G,2.0,G
3411,8350,catholique,pain de vie,pedagogie,FD,NORD-KIVU,H,67.0,27,51.2333335877,G,E,3.0,G
3413,8526,catholique,pain de vie,pedagogie,FD,NORD-KIVU,H,57.0,25,55.933333079,G,G,3.0,G
3417,10703,catholique,pain de vie,commmerciale et adm,FD,NORD-KIVU,H,50.0,20,60.3000011444,G,G,2.0,A
3436,10567,protestant,kirikiri,pedagogie,FD,SUD-KIVU,H,51.0,22,42.0,G,A,1.0,G
3439,7422,privé,communautaire du lac,pedagogie,FD,NORD-KIVU,F,65.0,25,58.7666676839,G,G,3.0,G
3440,7871,privé,communautaire du lac,pedagogie,FD,NORD-KIVU,H,69.0,26,59.6000003815,G,D,2.0,G
3443,11572,privé,communautaire du lac,sociale,FD,NORD-KIVU,F,52.0,22,50.5,G,A,1.0,G
3445,12000,privé,communautaire du lac,sociale,FD,NORD-KIVU,F,52.0,22,42.0,G,A,1.0,G
3446,12011,privé,communautaire du lac,pedagogie,FD,NORD-KIVU,F,56.0,21,51.4000015259,G,A,1.0,G
3471,10915,catholique,bsangani,pedagogie,FD,KINSHASA,F,58.0,21,49.0,G,A,1.0,G
3477,12222,privé,gs lumière du progrès,sociale,FD,NORD-KIVU,F,51.0,23,55.9000015259,G,G,1.0,G
3478,3068,catholique,milima,pedagogie,FD,SUD-KIVU,H,51.0,33,58.5999997457,G,G,3.0,E
3486,8627,catholique,milima,pedagogie,FD,ORIENTALE,H,59.0,28,57.8333333334,G,G,3.0,G
3489,9782,catholique,milima,pedagogie,FD,KINSHASA,F,53.0,26,62.0,G,G,2.0,D
3492,10561,catholique,milima,sociale,FD,NORD-KIVU,F,51.0,20,54.7000007629,G,G,2.0,G
3513,12207,publique,buhimba,pedagogie,FD,NORD-KIVU,H,58.0,25,54.5,G,G,1.0,G
3515,5014,privé,mont sinai,latin philo,FD,NORD-KIVU,H,51.0,28,65.0,G,G,1.0,G
3516,5041,privé,mont sinai,latin philo,FD,NORD-KIVU,F,51.0,28,63.0999984741,G,G,1.0,G
3518,7173,privé,mont sinai,inconnu,FD,NORD-KIVU,H,69.0,26,60.4333343506,G,G,3.0,C
3523,8403,privé,mont sinai,sociale,FD,NORD-KIVU,F,50.0,25,45.0,G,A,1.0,G
3531,9678,privé,mont sinai,sociale,FD,NORD-KIVU,H,51.0,27,54.3666674296,G,G,3.0,G
3534,9760,privé,mont sinai,pedagogie,FD,NORD-KIVU,H,56.0,25,63.3666674296,G,G,3.0,G
3537,11591,protestant,mont sinai,latin philo,FD,NORD-KIVU,F,50.0,24,55.7999992371,G,G,1.0,G
3541,10255,privé,complexe scolaire kyabo,pedagogie,FD,NORD-KIVU,H,52.0,26,54.6000003815,G,G,2.0,G
3543,10300,privé,complexe scolaire kyabo,sociale,FD,NORD-KIVU,H,54.0,25,52.1499996185,G,D,2.0,G
3548,5681,catholique,avenir,commmerciale et adm,FD,SUD-KIVU,H,52.0,26,55.9000015259,G,D,2.0,D
3568,7781,catholique,lwanzururu,latin philo,FD,NORD-KIVU,F,54.0,26,62.4666659037,G,G,3.0,G
3574,10386,catholique,lwanzururu,latin philo,FD,NORD-KIVU,F,54.0,20,58.0,G,G,2.0,G
3593,4909,protestant,majengo,bio-chimie,FD,NORD-KIVU,H,55.0,27,63.1499996185,G,G,2.0,G
3599,6328,protestant,majengo,math-physique,FD,NORD-KIVU,H,61.0,29,62.2333335877,G,G,3.0,E
3627,8699,protestant,majengo,commmerciale et adm,FD,NORD-KIVU,H,52.0,24,66.0666656494,G,G,3.0,G
3644,10077,protestant,majengo,math-physique,FD,NORD-KIVU,H,52.0,23,56.0,G,G,1.0,G
3658,10715,protestant,majengo,math-physique,FD,NORD-KIVU,F,58.0,21,61.2999992371,G,G,1.0,A
3683,6906,catholique,wima,pedagogie,FD,SUD-KIVU,F,53.0,27,63.6333325704,G,G,3.0,A
3688,7727,catholique,wima,latin philo,FD,SUD-KIVU,F,53.0,31,63.7000007629,G,G,1.0,A
3689,7799,catholique,wima,commmerciale et adm,FD,SUD-KIVU,F,67.0,25,67.4250001907,D,G,4.0,B
3690,8237,catholique,wima,latin philo,FD,SUD-KIVU,F,58.0,25,60.366666158,G,G,3.0,E
3692,8690,catholique,wima,latin philo,FD,SUD-KIVU,F,64.0,24,61.5249996185,G,G,4.0,B
3694,9995,catholique,wima,latin philo,FD,NORD-KIVU,F,58.0,21,65.1999969482,G,G,1.0,A
3695,10015,catholique,wima,latin philo,FD,NORD-KIVU,F,56.0,22,60.0499992371,G,G,2.0,D
3697,10593,catholique,wima,commmerciale et adm,FD,SUD-KIVU,F,53.0,23,61.5,G,G,2.0,A
3702,7749,privé,gs mont sinai,latin philo,FD,NORD-KIVU,H,66.0,25,62.9749994278,G,G,4.0,D
3706,9672,privé,gs mont sinai,latin philo,FD,NORD-KIVU,H,50.0,24,60.5333328247,G,G,3.0,C
3710,12188,privé,gs mont sinai,latin philo,FD,NORD-KIVU,F,63.0,20,56.2999992371,G,G,1.0,G
3711,9330,privé,home feyen,pedagogie,FD,NORD-KIVU,H,51.0,22,56.8666674296,G,G,3.0,G
3713,11809,privé,home feyen,pedagogie,FD,SUD-KIVU,F,50.0,22,44.0,G,A,1.0,G
3722,5654,protestant,ndahura,pedagogie,FD,NORD-KIVU,H,51.0,29,55.0,G,G,1.0,G
3726,7835,protestant,ndahura,sociale,FD,NORD-KIVU,F,52.0,25,60.2666664124,G,G,3.0,G
3727,8293,protestant,ndahura,sociale,FD,NORD-KIVU,F,54.0,27,59.5666681926,G,G,3.0,G
3730,8459,protestant,ndahura,sociale,FD,NORD-KIVU,F,55.0,24,55.2999992371,G,E,3.0,G
3733,9679,protestant,ndahura,sociale,FD,NORD-KIVU,H,52.0,25,52.6333338419,G,E,3.0,G
3787,9602,catholique,itig,mec gene,FD,NORD-KIVU,H,53.0,24,50.0,G,D,2.0,G
3803,11877,publique,jiwe,pedagogie,FD,NORD-KIVU,H,50.0,29,46.4000015259,G,A,1.0,G
3804,12038,protestant,jiwe,pedagogie,FD,NORD-KIVU,F,52.0,23,48.0,G,A,1.0,G
3805,5048,privé,tupendane,bio-chimie,FD,inconnu,F,50.0,28,59.0999984741,G,G,1.0,G
3813,10192,privé,tupendane,sociale,FD,NORD-KIVU,H,52.0,23,59.0,G,G,2.0,G
3831,6958,catholique,saint paul,latin philo,FD,SUD-KIVU,H,53.0,32,60.9500007629,G,G,2.0,G
3846,10160,catholique,saint paul,math-physique,FD,KATANGA,H,53.0,24,48.0,G,A,1.0,G
3847,10287,catholique,saint paul,latin philo,FD,SUD-KIVU,H,59.0,21,66.3999977112,G,G,2.0,D
3849,10920,catholique,saint paul,latin philo,FD,SUD-KIVU,H,66.0,23,62.1500015259,G,G,2.0,G
3863,6331,protestant,bulera,latin philo,FD,NORD-KIVU,H,58.0,29,60.9666659037,G,G,3.0,E
3870,8233,protestant,bulera,pedagogie,FD,NORD-KIVU,F,53.0,25,56.799999237,G,G,3.0,G
3876,9252,protestant,bulera,latin philo,FD,NORD-KIVU,F,50.0,22,61.6999982198,G,G,3.0,C
3878,9545,protestant,bulera,latin philo,FD,NORD-KIVU,H,65.0,28,59.4500007629,G,G,2.0,G
3880,10298,protestant,bulera,pedagogie,FD,NORD-KIVU,H,52.0,23,52.0999984741,G,A,1.0,G
3884,11595,kimbanguiste,bulera,pedagogie,FD,SUD-KIVU,H,56.0,25,55.5999984741,G,G,1.0,G
3885,11906,protestant,bulera,sociale,FD,NORD-KIVU,H,52.0,21,59.4000015259,G,G,1.0,G
3887,4648,publique,fadhili,pedagogie,FD,SUD-KIVU,H,55.0,27,68.7000007629,G,G,2.0,A
3894,8646,publique,fadhili,pedagogie,FD,SUD-KIVU,H,51.0,28,59.633333842,G,G,3.0,G
3895,8892,publique,fadhili,pedagogie,FD,NORD-KIVU,H,59.0,32,57.1000003815,G,G,2.0,A
3900,10732,publique,fadhili,pedagogie,FD,SUD-KIVU,H,72.0,26,56.75,G,G,2.0,G
3908,429,inconnu,"c,s, umoja",commmerciale et adm,FD,NORD-KIVU,H,56.8765221107,44,41.0,G,A,1.0,G
3909,644,inconnu,INST. MPINGA,pedagogie,FD,SUD-KIVU,H,50.0,41,64.2000007629,G,G,2.0,A
3911,1295,inconnu,kiwele,bio-chimie,FD,KATANGA,H,51.0,42,42.0,G,A,1.0,G
3918,3053,inconnu,mikeno isl,sociale,FD,NORD-KIVU,H,51.0,25,44.0,G,A,1.0,G
3923,3574,inconnu,auto,pedagogie,FD,NORD-KIVU,H,50.0,48,67.1999969482,G,G,1.0,A
3924,3577,inconnu,I DE BKV,bio-chimie,FD,SUD-KIVU,H,56.0,29,68.0,G,G,1.0,A
3925,3611,inconnu,hodari,pedagogie,FD,SUD-KIVU,H,50.0,29,60.0,G,G,1.0,G
3931,3659,inconnu,sainte famille,pedagogie,FD,KINSHASA,H,64.0,28,61.0,G,G,2.0,G
3935,3776,inconnu,LYCEE MWANDU,latin philo,FD,NORD-KIVU,F,55.0,27,70.0999984741,A,G,1.0,A
3938,3954,inconnu,imani panzi,pedagogie,FD,SUD-KIVU,H,53.0,30,68.3000030518,G,G,1.0,A
3941,4040,inconnu,ujasiri,pedagogie,FD,NORD-KIVU,F,51.0,30,55.0999984741,G,G,1.0,G
3945,4136,inconnu,kasika,pedagogie,FD,NORD-KIVU,H,52.0,34,62.7000007629,G,G,1.0,A
3963,4392,inconnu,lisalisi,commmerciale et adm,FD,KINSHASA,H,51.0,31,65.4000015259,G,G,2.0,G
3978,4659,inconnu,LYCEE MWINDA,pedagogie,FD,EQUATEUR,F,59.0,27,63.8499984741,G,G,2.0,A
3979,4669,inconnu,ilambula,sociale,FD,NORD-KIVU,H,52.0,29,60.7000007629,G,G,1.0,A
3982,4709,inconnu,losa,pedagogie,FD,KINSHASA,F,52.0,27,60.7999992371,G,G,1.0,G
3983,4711,inconnu,ufamandu,pedagogie,FD,NORD-KIVU,H,51.0,37,61.7999992371,G,G,1.0,G
3984,4716,inconnu,L MWANDU,latin philo,FD,NORD-KIVU,F,51.0,28,70.25,D,G,2.0,A
3989,4770,inconnu,tumaini letu,latin philo,FD,NORD-KIVU,H,59.0,26,64.2999992371,G,G,2.0,A
